"Angle",3300,3350,3400,3450,3500,3550,3575,3600,3625,3650,3675,3700,3750,3800
87,-48.711,-48.23,-49.703,-50.224,-53.575,-51.724,-51.753,-51.001,-50.259,-53.212,-53.394,-54.959,-54.077,-55.24
88,-48.464,-47.911,-49.149,-50.067,-53.465,-51.124,-51.177,-50.705,-49.988,-53.49,-52.694,-54.427,-53.928,-54.777
89,-48.001,-47.948,-48.522,-49.236,-52.824,-50.425,-50.855,-50.265,-49.574,-52.184,-52.288,-53.998,-53.129,-53.797
90,-47.724,-47.35,-47.85,-48.825,-52.639,-50.154,-49.97,-49.992,-48.911,-52.255,-52.061,-53.532,-52.656,-53.319
91,-47.294,-46.937,-47.569,-48.432,-52.06,-49.496,-49.584,-49.588,-48.256,-51.24,-51.513,-52.835,-52.461,-53.182
92,-47.07,-46.357,-46.927,-47.978,-51.615,-49.013,-49.574,-49.185,-47.879,-50.848,-50.989,-53.058,-52.296,-52.365
93,-46.494,-45.9,-46.479,-47.305,-51.301,-48.455,-48.874,-48.864,-47.498,-50.821,-50.566,-52.441,-51.535,-51.646
94,-45.891,-45.209,-46.014,-47.316,-51.011,-48.06,-48.842,-48.504,-47.025,-50.413,-50.085,-52.271,-51.385,-51.354
95,-45.772,-44.809,-45.482,-46.679,-50.558,-47.684,-48.349,-48.511,-46.769,-50.952,-50.016,-52.05,-50.844,-50.851
96,-45.07,-44.572,-44.999,-46.305,-50.349,-47.459,-48.542,-48.019,-46.477,-50.228,-49.425,-51.686,-50.548,-50.635
97,-44.53,-43.988,-44.624,-45.925,-49.998,-46.935,-47.646,-47.811,-46.257,-49.945,-49.322,-51.442,-50.098,-49.964
98,-44.211,-43.556,-44.277,-45.697,-49.486,-46.672,-47.832,-47.511,-46.112,-50.052,-49.354,-51.26,-49.819,-49.577
99,-43.915,-43.376,-43.756,-45.528,-49.107,-46.241,-47.142,-47.121,-45.918,-49.671,-48.839,-51.058,-49.548,-49.209
100,-43.43,-42.924,-43.687,-44.846,-48.848,-46.097,-47.431,-47.004,-45.606,-49.299,-48.791,-50.686,-49.225,-48.813
101,-43.108,-42.357,-43.323,-44.571,-48.639,-45.713,-47.029,-46.897,-45.484,-48.752,-48.539,-50.487,-49.104,-48.473
102,-42.77,-42.018,-43.009,-44.328,-48.232,-45.61,-46.859,-46.439,-45.226,-48.523,-48.204,-50.226,-48.483,-48.153
103,-42.307,-41.65,-42.663,-44.248,-47.953,-45.262,-46.3,-46.329,-44.916,-48.345,-47.862,-49.873,-48.007,-47.771
104,-41.974,-41.483,-42.318,-43.766,-47.809,-45.178,-46.194,-46.091,-44.604,-48.204,-47.517,-49.655,-47.602,-47.456
105,-41.513,-41.214,-42.077,-43.601,-47.653,-44.974,-46.235,-45.614,-44.256,-47.76,-47.069,-49.25,-47.426,-46.975
106,-41.255,-40.89,-41.765,-43.314,-47.507,-44.669,-45.544,-45.3,-43.932,-47.345,-46.774,-48.855,-47.101,-46.596
107,-40.898,-40.646,-41.447,-43.115,-47.004,-44.368,-45.336,-44.989,-43.477,-47.25,-46.436,-48.519,-46.532,-46.18
108,-40.683,-40.34,-41.203,-42.972,-46.716,-43.979,-44.978,-44.649,-43.276,-46.598,-46.218,-48.308,-46.069,-45.713
109,-40.198,-40.176,-40.908,-42.74,-46.533,-43.602,-44.691,-44.203,-42.945,-46.404,-46.04,-47.96,-45.613,-45.347
110,-39.924,-39.86,-40.591,-42.513,-46.394,-43.34,-44.096,-44.022,-42.649,-46.242,-45.626,-47.448,-45.419,-45.089
111,-39.646,-39.609,-40.259,-41.965,-46.133,-42.988,-43.883,-43.605,-42.323,-45.903,-45.334,-47.046,-45.042,-44.79
112,-39.468,-39.36,-40.071,-41.83,-45.873,-42.558,-43.526,-43.309,-42.089,-45.706,-44.832,-46.65,-44.683,-44.239
113,-39.294,-39.01,-39.803,-41.593,-45.445,-42.241,-43.293,-43.005,-41.746,-45.579,-44.491,-46.205,-44.253,-43.926
114,-39.071,-38.723,-39.465,-41.318,-45.077,-41.748,-42.961,-42.662,-41.44,-44.93,-44.048,-45.861,-43.808,-43.539
115,-38.81,-38.494,-39.242,-41.055,-44.71,-41.393,-42.476,-42.485,-41.205,-44.423,-43.65,-45.57,-43.647,-43.081
116,-38.627,-38.167,-38.993,-40.704,-44.253,-41.171,-42.123,-42.131,-40.817,-44.037,-43.216,-45.143,-43.33,-42.727
117,-38.414,-38.001,-38.679,-40.552,-43.933,-40.731,-41.813,-41.735,-40.513,-43.674,-42.817,-44.798,-42.903,-42.322
118,-38.089,-37.519,-38.306,-40.275,-43.527,-40.374,-41.649,-41.413,-40.049,-43.442,-42.401,-44.481,-42.393,-41.986
119,-37.821,-37.35,-38.142,-40.009,-43.104,-40.065,-41.523,-41.208,-39.804,-42.994,-41.998,-44.212,-42.219,-41.686
120,-37.559,-37.166,-37.791,-39.718,-42.839,-39.828,-40.952,-40.823,-39.511,-42.566,-41.716,-43.724,-41.745,-41.204
121,-37.25,-36.777,-37.55,-39.494,-42.582,-39.602,-40.714,-40.584,-39.071,-42.141,-41.231,-43.503,-41.446,-40.789
